ADDRESS_ID,ADDRESS_TYPE,ADDRESS_LINE1,ADDRESS_LINE2,ADDRESS_LINE3,ADDRESS_LINE4,ADDRESS_LINE5,ADDRESS_LINE6,ADDRESS_LINE7,ADDRESS_LINE8,ADDRESS_NO,CONTACT_NO,LANGUAGE_ID,COMPANY_NAME0,COMPANY_NAME1,COMPANY_NAME2,COMPANY_NAME3,ADDRESS_SUP,CO_ENDORSEMENT,STREET,PO_BOX,MAIL_ZIP,MAIL_ZIP_SUP,MAIL_CITY,WHITE_MAIL_STOP,TEL,TEL_STOP,WEBSITE,EMAIL_POOL,GENDER_ID,GENDER,TITLE_ID,TITLE,FIRSTNAME,LASTNAME,LASTNAME2,LASTNAME2_TYPE,NAME_ATTRIBUTE,POSITION,SALUTATION,CANTON,ORGANIZATION_TYPE,COMPANY_FOUNDING,COM_REG_ENTRY,UID_NO,MAIN_ACTIVITY_CODE,MAIN_ACTIVITY_CODE_TEXT,NUM_EMPLOYEE_STAT,LEGAL_FORM_TEXT,SALES_STAT,LINE_SUP,Motorrad
336,B,Monsieur,Joël Berset,Auto-école,Route des Préalpes 14,1752 Villars-sur-Glâne,,,,668903,773083,2,Monsieur,Joël Berset,Auto-école,,,,Route des Préalpes 14,,1752,0,Villars-sur-Glâne,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,Joël,Berset,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Personalleiter#Marketingleiter,"Monsieur,",FR,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1973,B,touspermis.ch / Vallejo Krul,Ricardo,Chemin de la Fontaine 6,1752 Villars-sur-Glâne,,,,,5619152,5619385,2,,touspermis.ch / Vallejo Krul,Ricardo,,,,Chemin de la Fontaine 6,,1752,0,Villars-sur-Glâne,N,nicht bestellt,N,,nicht bestellt,1,Monsieur,,,Krul,Vallejo,,,,Geschäftsführer/Inhaber,"Monsieur,",FR,nicht bestellt,nicht bestellt,nicht bestellt,CHE-365.814.707,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
734,B,Monsieur,Bernard Struss,Auto-école Bernard,Route des Noyers 22,1782 Formangueires,,,,1520564,1520565,2,Monsieur,Bernard Struss,Auto-école Bernard,,,,Route des Noyers 22,,1782,6,Formangueires,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,Bernard,Struss,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Personalleiter#Marketingleiter,"Monsieur,",FR,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
110,B,Monsieur,René Gendre,Auto-école,Route de Lossy 21,1782 Belfaux,,,,415803,245451,2,Monsieur,René Gendre,Auto-école,,,,Route de Lossy 21,,1782,0,Belfaux,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,René,Gendre,,,,Geschäftsführer/Inhaber,"Monsieur,",FR,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
400,B,Monsieur,Eric Balsiger,Auto-moto-école,Avenue de Pra 22,1800 Vevey,,,,670049,773416,2,Monsieur,Eric Balsiger,Auto-moto-école,,,,Avenue de Pra 22,,1800,0,Vevey,N,nicht bestellt,N,www.moto-auto.ch,nicht bestellt,1,Monsieur,,,Eric,Balsiger,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
263,B,Monsieur,Pierre Matthey,Auto-école,Rue du Torrent 21,1800 Vevey,,,,589801,752775,2,Monsieur,Pierre Matthey,Auto-école,,,,Rue du Torrent 21,,1800,0,Vevey,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,Pierre,Matthey,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1583,B,M-MOTION Sàrl,Ecole de conduite,Monsieur Mathieu Thuner,Rue de l'Hôtel-de-Ville 2,Case postale 377,1800 Vevey 1,,,3996759,3996938,2,,M-MOTION Sàrl,Ecole de conduite,,,,Rue de l'Hôtel-de-Ville 2,Case postale 377,1800,1,Vevey 1,N,nicht bestellt,Y,www.m-motion.ch,nicht bestellt,1,Monsieur,,,Mathieu,Thuner,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,CHE-373.267.368,855300,Autofahrschulen & Flugschulen,01-Sep,GmbH,nicht bestellt,,ja
1141,B,Madame,Anne Bornand,Auto-école,Rue Des Communaux 14,1800 Vevey,,,,2889877,2890004,2,Madame,Anne Bornand,Auto-école,,,,Rue Des Communaux 14,,1800,0,Vevey,N,nicht bestellt,Y,www.annebornand.ch,nicht bestellt,2,Madame,,,Anne,Bornand,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Marketingleiter#Verkaufsleiter,"Madame,",VD,nicht bestellt,nicht bestellt,nicht bestellt,CHE-105.428.067,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
1755,B,Ecole-club Migros,Migros Vaud,Rue des Moulins 11,1800 Vevey,,,,,4192512,0,2,,Ecole-club Migros,,,Migros Vaud,,Rue des Moulins 11,,1800,0,Vevey,N,nicht bestellt,N,www.migrosvaud.ch,nicht bestellt,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855901,Sprachschulen,Oct-19,NDL ohne HR,nicht bestellt,,ja
1200,B,Association Cantonale,Vaudoise des Samaritains,Cours de sauveteurs,Rue du Midi 15,1800 Vevey,,,,3140883,0,2,,Association Cantonale,Vaudoise des Samaritains,Cours de sauveteurs,,,Rue du Midi 15,,1800,0,Vevey,N,nicht bestellt,Y,,nicht bestellt,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Org. ohne def. RF,nicht bestellt,,nein
1576,B,Monsieur,Alfredo Piceci,Alpi auto-école,Rue Carlo-Hemmerling 1,1802 Corseaux,,,,3960531,3960711,2,Monsieur,Alfredo Piceci,Alpi auto-école,,,,Rue Carlo-Hemmerling 1,,1802,0,Corseaux,N,nicht bestellt,Y,www.alpi-autoecole.ch,nicht bestellt,1,Monsieur,,,Alfredo,Piceci,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,CHE-316.175.109,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
885,B,Monsieur,Xavier Planchamp,Evasion Auto-école,Chemin de Malavernaz 7,1806 St-Légier-La Chiésaz,,,,1539662,1539663,2,Monsieur,Xavier Planchamp,Evasion Auto-école,,,,Chemin de Malavernaz 7,,1806,0,St-Légier-La Chiésaz,N,nicht bestellt,Y,www.mon-permis.info,nicht bestellt,1,Monsieur,,,Xavier,Planchamp,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
410,B,Monsieur,Charles Zingaro,Auto-école,Avenue des Baumes 2,1814 La Tour-de-Peilz,,,,670140,773473,2,Monsieur,Charles Zingaro,Auto-école,,,,Avenue des Baumes 2,,1814,0,La Tour-de-Peilz,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,Charles,Zingaro,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
260,B,Monsieur,Gabriel Bettems,Auto-école,Ruelle Planchamp-Dessous,1815 Clarens,,,,589768,752763,2,Monsieur,Gabriel Bettems,Auto-école,,,,Ruelle Planchamp-Dessous,,1815,0,Clarens,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,Gabriel,Bettems,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1813,B,Monsieur,Pierre-José Kruemel,Espace 3 Auto-Ecole,Rue du Bourg 46,1816 Chailly-Montreux,,,,4344280,4344334,2,Monsieur,Pierre-José Kruemel,Espace 3 Auto-Ecole,,,,Rue du Bourg 46,,1816,0,Chailly-Montreux,N,nicht bestellt,N,,nicht bestellt,1,Monsieur,,,Pierre-José,Kruemel,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1440,B,Madame,Fatma Talarico,Auto-école,Route de Brent 29,1817 Brent,,,,3635511,3635528,2,Madame,Fatma Talarico,Auto-école,,,,Route de Brent 29,,1817,0,Brent,N,nicht bestellt,Y,,nicht bestellt,2,Madame,,,Fatma,Talarico,,,,Geschäftsführer/Inhaber,"Madame,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
815,B,Auto-école Linder,Avenue des Alpes 108,1820 Montreux,,,,,,1533728,0,2,,Auto-école Linder,,,,,Avenue des Alpes 108,,1820,0,Montreux,N,nicht bestellt,Y,,nicht bestellt,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Org. ohne def. RF,nicht bestellt,,ja
249,B,Monsieur,Francis Jubert,Auto-école AFJ,Rue de l'Ancien Stand 34,1820 Montreux,,,,564294,749657,2,Monsieur,Francis Jubert,Auto-école AFJ,,,,Rue de l'Ancien Stand 34,,1820,0,Montreux,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,Francis,Jubert,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1872,B,Monsieur,Eric Blazquez,Blasky Auto Moto Ecole,Grand-Rue 90,1820 Montreux,,,,4367174,1539659,2,Monsieur,Eric Blazquez,Blasky Auto Moto Ecole,,,,Grand-Rue 90,,1820,0,Montreux,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,Eric,Blazquez,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,CHE-113.406.234,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
1596,B,Auto-école Montreux Sàrl,Madame Perrin Dardenne,Avenue de Chillon 70,1820 Territet,,,,,4021656,4021797,2,,Auto-école Montreux Sàrl,,,,,Avenue de Chillon 70,,1820,5,Territet,N,nicht bestellt,Y,www.montreux-auto-ecole.ch,nicht bestellt,2,Madame,,,Perrin,Dardenne,,,,Geschäftsführer/Inhaber,"Madame,",VD,nicht bestellt,nicht bestellt,nicht bestellt,CHE-273.488.087,855300,Autofahrschulen & Flugschulen,01-Sep,GmbH,nicht bestellt,,ja
1437,B,Arnold Burgherr,Auto-école,Monsieur Anton Burgherr,Avenue de la Riviera 16,1820 Territet,,,,3634224,3634245,2,,Arnold Burgherr,Auto-école,,,,Avenue de la Riviera 16,,1820,5,Territet,N,nicht bestellt,Y,www.autoecole-arnold.ch,nicht bestellt,1,Monsieur,,,Anton,Burgherr,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
899,B,Monsieur,Laurent Gerzner,Auto-école Villeneuve,Place de la Gare 1,1844 Villeneuve VD,,,,1539774,1539775,2,Monsieur,Laurent Gerzner,Auto-école Villeneuve,,,,Place de la Gare 1,,1844,0,Villeneuve VD,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,Laurent,Gerzner,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
890,B,Madame,Carine Deladoey,Auto-école,Route de Praz-Derrey 26,1847 Rennaz,,,,1539707,1539708,2,Madame,Carine Deladoey,Auto-école,,,,Route de Praz-Derrey 26,,1847,0,Rennaz,N,nicht bestellt,Y,,nicht bestellt,2,Madame,,,Carine,Deladoey,,,,Geschäftsführer/Inhaber,"Madame,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
395,B,Monsieur,Jean-Luc Berdoz,Auto-école Aigle,Avenue de Chamossaire 4,1860 Aigle,,,,670004,773404,2,Monsieur,Jean-Luc Berdoz,Auto-école Aigle,,,,Avenue de Chamossaire 4,,1860,0,Aigle,N,nicht bestellt,Y,www.aigle-autoecole.ch,nicht bestellt,1,Monsieur,,,Jean-Luc,Berdoz,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
1300,B,Madame,Marie-Christine Graf,Auto-Ecole,Route du Col des Mosses 8,1863 Le Sépey,,,,3185707,3185725,2,Madame,Marie-Christine Graf,Auto-Ecole,,,,Route du Col des Mosses 8,,1863,0,Le Sépey,N,nicht bestellt,Y,,nicht bestellt,2,Madame,,,Marie-Christine,Graf,,,,Geschäftsführer/Inhaber,"Madame,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1154,B,OP Auto-école Sàrl,Monsieur Olivier Pittet,Le Glarey,1867 Ollon VD,,,,,2976798,2977103,2,,OP Auto-école Sàrl,,,,,Le Glarey,,1867,0,Ollon VD,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,Olivier,Pittet,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,CHE-351.926.978,855300,Autofahrschulen & Flugschulen,01-Sep,GmbH,nicht bestellt,,ja
587,B,Monsieur,Charles Croset,ACD Motorsport,Zone industrielle Pré Loup 2,1868 Collombey,,,,1353974,1353983,2,Monsieur,Charles Croset,ACD Motorsport,,,,Zone industrielle Pré Loup 2,,1868,0,Collombey,N,nicht bestellt,N,www.acd-motorsport.com,nicht bestellt,1,Monsieur,,,Charles,Croset,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Personalleiter#Marketingleiter#Verkaufsleiter,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,CHE-112.025.817,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
551,B,Zigzag auto-école,Monsieur Jean-Michel Rouiller,Avenue de la Gare 59,1870 Monthey,,,,,1186785,2294280,2,,Zigzag auto-école,,,,,Avenue de la Gare 59,,1870,0,Monthey,N,nicht bestellt,N,,nicht bestellt,1,Monsieur,,,Jean-Michel,Rouiller,,,,Geschäftsführer/Inhaber,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,CHE-109.851.967,855300,Autofahrschulen & Flugschulen,01-Sep,GmbH,nicht bestellt,,nein
1725,B,Monsieur,Frédéric Dubuis,L21 auto-moto école,Rue du Coppet 7,1870 Monthey,,,,4106455,4106504,2,Monsieur,Frédéric Dubuis,L21 auto-moto école,,,,Rue du Coppet 7,,1870,0,Monthey,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,Frédéric,Dubuis,,,,Geschäftsführer/Inhaber,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
1758,B,André Etter,Auto-moto-école,Avenue de France 7,1870 Monthey,,,,,4202251,0,2,,André Etter,Auto-moto-école,,,,Avenue de France 7,,1870,0,Monthey,N,nicht bestellt,Y,www.moto-auto.ch,nicht bestellt,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VS,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,NDL ohne HR,nicht bestellt,,ja
1792,B,Turbo Auto-Ecole Sàrl,Monsieur Jérôme Derivaz,Avenue de la Gare 59,1870 Monthey,,,,,4291959,4292125,2,,Turbo Auto-Ecole Sàrl,,,,,Avenue de la Gare 59,,1870,0,Monthey,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,Jérôme,Derivaz,,,,Geschäftsführer/Inhaber,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,CHE-302.317.248,855300,Autofahrschulen & Flugschulen,01-Sep,GmbH,nicht bestellt,,nein
1003,B,Monsieur,Patrice Besse,1871 Choëx,,,,,,1692653,1953473,2,Monsieur,Patrice Besse,,,,,,,1871,0,Choëx,N,nicht bestellt,N,,nicht bestellt,1,Monsieur,,,Patrice,Besse,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Marketingleiter#Verkaufsleiter,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,CHE-106.781.974,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1105,B,Zigzag auto-école,Route de Champ-Rarin 12a,1871 Choëx,,,,,,2475129,0,2,,Zigzag auto-école,,,,,Route de Champ-Rarin 12a,,1871,0,Choëx,N,nicht bestellt,N,,nicht bestellt,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VS,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,NDL ohne HR,nicht bestellt,,nein
1080,B,Monsieur,Pascal Avanthay,Auto-école PascaL,Route de Chavalet 14,1874 Champéry,,,,2343369,2343481,2,Monsieur,Pascal Avanthay,Auto-école PascaL,,,,Route de Chavalet 14,,1874,0,Champéry,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,Pascal,Avanthay,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Marketingleiter#Verkaufsleiter,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,CHE-114.691.681,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
258,B,Monsieur,Jean-Pierre Cherix,Auto-école,1880 Frenières-sur-Bex,,,,,589741,752747,2,Monsieur,Jean-Pierre Cherix,Auto-école,,,,,,1880,2,Frenières-sur-Bex,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,Jean-Pierre,Cherix,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
895,B,Madame,Lisiane Luisier,Auto-école,Avenue de la Gare 10,1880 Bex,,,,1539749,1539750,2,Madame,Lisiane Luisier,Auto-école,,,,Avenue de la Gare 10,,1880,0,Bex,N,nicht bestellt,Y,www.autoecolechallenge.ch,nicht bestellt,2,Madame,,,Lisiane,Luisier,,,,Geschäftsführer/Inhaber,"Madame,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1487,B,Monsieur,Basile Golay,BASILE auto-école,Place de Barboleuse 10,1882 Gryon,,,,3723848,3723904,2,Monsieur,Basile Golay,BASILE auto-école,,,,Place de Barboleuse 10,,1882,0,Gryon,N,nicht bestellt,N,,nicht bestellt,1,Monsieur,,,Basile,Golay,,,,Geschäftsführer/Inhaber,"Monsieur,",VD,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
573,B,Gilbert & Laurent Eggs,Auto-moto école,Monsieur Gilbert Eggs,Vers Pré 8,1890 St-Maurice,,,,1279477,2437456,2,,Gilbert & Laurent Eggs,Auto-moto école,,,,Vers Pré 8,,1890,0,St-Maurice,N,nicht bestellt,N,,nicht bestellt,1,Monsieur,,,Gilbert,Eggs,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Personalleiter#Marketingleiter,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,CHE-110.342.939,855300,Autofahrschulen & Flugschulen,01-Sep,& Co Kollektivges.,nicht bestellt,,ja
262,B,Monsieur,Dominique Chabod,Auto-école,Chemin de Valerette 16,Case postale 62,1890 St-Maurice,,,589774,752769,2,Monsieur,Dominique Chabod,Auto-école,,,,Chemin de Valerette 16,Case postale 62,1890,0,St-Maurice,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,Dominique,Chabod,,,,Geschäftsführer/Inhaber,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1519,B,top driving Sàrl,Ecole de conduite,Madame Annelise Eggs,Vers Pré 8,1890 St-Maurice,,,,3806780,3852834,2,,top driving Sàrl,Ecole de conduite,,,,Vers Pré 8,,1890,0,St-Maurice,N,nicht bestellt,Y,,nicht bestellt,2,Madame,,,Annelise,Eggs,,,,Geschäftsführer/Inhaber,"Madame,",VS,nicht bestellt,nicht bestellt,nicht bestellt,CHE-382.397.679,855300,Autofahrschulen & Flugschulen,01-Sep,GmbH,nicht bestellt,,ja
371,B,Monsieur,Gérald Malfanti,Auto-école Flash,Chemin des Rottes 13,1893 Muraz (Collombey),,,,669439,773234,2,Monsieur,Gérald Malfanti,Auto-école Flash,,,,Chemin des Rottes 13,,1893,0,Muraz (Collombey),N,nicht bestellt,N,,nicht bestellt,1,Monsieur,,,Gérald,Malfanti,,,,Geschäftsführer/Inhaber,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1458,B,Haziz Bexheti & Bekim Batusha,Bek's Auto-école,Monsieur Haziz Bexheti,Sous-Vanel 11,1896 Vouvry,,,,3669465,4955711,2,,Haziz Bexheti & Bekim Batusha,Bek's Auto-école,,,,Sous-Vanel 11,,1896,0,Vouvry,N,nicht bestellt,Y,www.beks-autoecole.ch,nicht bestellt,1,Monsieur,,,Haziz,Bexheti,,,,Geschäftsführer/Inhaber,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,CHE-349.484.913,855300,Autofahrschulen & Flugschulen,01-Sep,& Co Kollektivges.,nicht bestellt,,ja
1945,B,"TEX Auto-École, Bruno Teixeira",Chemin des Bataillères 37,1897 Bouveret,,,,,,5214696,5214778,2,,"TEX Auto-École, Bruno Teixeira",,,,,Chemin des Bataillères 37,,1897,0,Bouveret,N,nicht bestellt,N,,nicht bestellt,1,Monsieur,,,Bruno,Teixeira,,,,Geschäftsführer/Inhaber,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,CHE-131.972.017,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
1033,B,Monsieur,Pascal Secchi,Auto-école Sensunique.ch,Rue des Echelles 28,1902 Evionnaz,,,,1904039,1904291,2,Monsieur,Pascal Secchi,Auto-école Sensunique.ch,,,,Rue des Echelles 28,,1902,0,Evionnaz,N,nicht bestellt,Y,www.sensunique.ch,nicht bestellt,1,Monsieur,,,Pascal,Secchi,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Marketingleiter#Verkaufsleiter,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,CHE-114.076.180,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
555,B,Monsieur,Christian Meillard,Auto-école,Route d'Outre-Rhône 34,1905 Dorénaz,,,,1200102,1540513,2,Monsieur,Christian Meillard,Auto-école,,,,Route d'Outre-Rhône 34,,1905,0,Dorénaz,N,nicht bestellt,Y,,nicht bestellt,1,Monsieur,,,Christian,Meillard,,,,Geschäftsführer/Inhaber#Einkaufsleiter#Informatikleiter#Finanzleiter#Marketingleiter#Verkaufsleiter,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,CHE-107.563.925,855300,Autofahrschulen & Flugschulen,01-Sep,Einzelfirma,nicht bestellt,,nein
1405,B,Grobéty Auto-école Sàrl,Rue de Gottefrey 24,1907 Saxon,,,,,,3511972,0,2,,Grobéty Auto-école Sàrl,,,,,Rue de Gottefrey 24,,1907,0,Saxon,N,nicht bestellt,N,www.l-grobety.com,nicht bestellt,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VS,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,NDL ohne HR,nicht bestellt,,nein
906,B,Raynald & Chantal Sauthier,Auto-école,1908 Riddes,,,,,,1540302,0,2,,Raynald & Chantal Sauthier,Auto-école,,,,,,1908,0,Riddes,N,nicht bestellt,Y,,nicht bestellt,0,,,,,,,,,unpersonalisiert,"Mesdames, Messieurs,",VS,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,NDL ohne HR,nicht bestellt,,nein
1909,B,Street-L Sàrl,Monsieur Antonino Vadalà,Rue du Village 24,1908 Riddes,,,,,4481792,4481907,2,,Street-L Sàrl,,,,,Rue du Village 24,,1908,0,Riddes,N,nicht bestellt,Y,www.street-l.ch,nicht bestellt,1,Monsieur,,,Antonino,Vadalà,,,,Geschäftsführer/Inhaber,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,CHE-211.359.038,855300,Autofahrschulen & Flugschulen,01-Sep,GmbH,nicht bestellt,,ja
1037,B,Fabrice Giuliano Sàrl,Auto-Moto école,Monsieur Fabrice Giuliano,Route d'Ovronnaz 24,1912 Leytron,,,,1920159,1920212,2,,Fabrice Giuliano Sàrl,Auto-Moto école,,,,Route d'Ovronnaz 24,,1912,0,Leytron,N,nicht bestellt,N,,nicht bestellt,1,Monsieur,,,Fabrice,Giuliano,,,,Geschäftsführer/Inhaber,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,CHE-114.106.786,855300,Autofahrschulen & Flugschulen,01-Sep,GmbH,nicht bestellt,,ja
378,B,Monsieur,Romain Bourgeois,Auto-école,Rue du Léman 23,1920 Martigny,,,,669510,773262,2,Monsieur,Romain Bourgeois,Auto-école,,,,Rue du Léman 23,,1920,0,Martigny,N,nicht bestellt,N,www.auto-ecole-valais.com,nicht bestellt,1,Monsieur,,,Romain,Bourgeois,,,,Geschäftsführer/Inhaber,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Einzelfirma,nicht bestellt,,ja
379,B,Pascal & Katharina Neury,Auto-école,Avenue de la Gare 54,1920 Martigny,,,,,669516,975410,2,,Pascal & Katharina Neury,Auto-école,,,,Avenue de la Gare 54,,1920,0,Martigny,N,nicht bestellt,N,,nicht bestellt,1,Monsieur,,,Pascal,Neury,,,,Geschäftsführer/Inhaber,"Monsieur,",VS,nicht bestellt,nicht bestellt,nicht bestellt,,855300A,Autofahrschulen,01-Sep,Org. ohne def. RF,nicht bestellt,,nein
